cisp;mes;ano;mes_ano;aisp;risp;munic;mcirc;regiao;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase
53;9;2008;2008m09;20;3;Mesquita;3302858;Baixada Fluminense;5;0;1;6;0;6;0;71;8;0;31;48;15;5;68;20;5;7;3;0;0.0;1;3;;9;116;14;2;4;17;;52;89;0;0;0;12;3;0.0;0.0;3.0;7;2.0;0.0;15.0;0.0;67;6;1;0;0;0;495;3
54;9;2008;2008m09;40;3;Belford Roxo;3300456;Baixada Fluminense;23;0;2;25;3;28;12;111;17;1;40;95;15;7;117;32;2;4;1;0;0.0;0;1;;21;178;18;26;2;15;;76;137;0;0;0;13;6;2.0;2.0;2.0;23;20.0;13.0;17.0;0.0;69;25;0;0;0;0;753;3
55;9;2008;2008m09;24;3;Queimados;3304144;Baixada Fluminense;3;0;0;3;0;3;2;73;5;1;19;12;3;0;15;5;2;1;0;0;0.0;0;3;;7;33;4;2;2;16;;56;80;0;1;0;6;2;2.0;0.0;0.0;6;10.0;0.0;10.0;1.0;85;3;1;0;0;0;386;3
56;9;2008;2008m09;20;3;Nova Iguaçu;3303500;Baixada Fluminense;10;0;0;10;8;18;3;61;2;1;13;42;12;4;58;25;2;2;0;0;0.0;0;1;;6;94;12;8;2;12;;69;103;0;0;0;6;8;1.0;4.0;3.0;5;22.0;11.0;2.0;0.0;51;4;0;0;0;0;413;3
57;9;2008;2008m09;20;3;Nilópolis;3303203;Baixada Fluminense;2;0;0;2;0;2;1;60;0;0;34;129;13;6;148;39;3;8;4;0;0.0;0;2;;11;215;20;35;2;17;;71;145;0;1;0;18;1;0.0;0.0;1.0;16;4.0;0.0;5.0;2.0;54;3;0;0;0;0;640;3
58;9;2008;2008m09;20;3;Nova Iguaçu;3303500;Baixada Fluminense;18;0;0;18;0;18;7;113;13;5;48;93;7;6;106;38;2;5;0;0;0.0;0;1;;9;161;29;27;6;12;;85;159;0;0;0;20;1;0.0;0.0;1.0;8;13.0;1.0;22.0;0.0;112;9;0;0;0;0;796;3
59;9;2008;2008m09;15;3;Duque de Caxias;3301702;Baixada Fluminense;16;0;0;16;4;20;4;223;11;6;90;296;52;31;379;135;10;7;4;0;1.0;0;8;;48;592;62;114;24;62;;208;470;0;3;0;113;4;1.0;2.0;1.0;136;25.0;3.0;15.0;0.0;178;13;2;0;0;0;2013;3
60;9;2008;2008m09;15;3;Duque de Caxias;3301702;Baixada Fluminense;17;0;0;17;1;18;4;96;5;8;59;46;7;11;64;58;2;3;1;0;0.0;0;3;;21;152;17;3;0;11;;67;98;0;2;0;11;0;0.0;0.0;0.0;14;15.0;1.0;2.0;0.0;53;18;0;0;0;0;594;3
61;9;2008;2008m09;15;3;Duque de Caxias;3301702;Baixada Fluminense;5;1;0;6;1;7;0;21;2;2;20;3;0;0;3;4;0;0;1;0;0.0;0;1;;1;10;1;1;0;5;;11;18;0;0;0;3;1;0.0;0.0;1.0;3;2.0;0.0;3.0;0.0;13;1;0;0;0;0;110;3
62;9;2008;2008m09;15;3;Duque de Caxias;3301702;Baixada Fluminense;8;0;0;8;2;10;3;41;5;1;26;39;6;4;49;26;0;0;0;0;0.0;0;0;;9;84;9;4;2;8;;33;56;0;0;0;5;5;1.0;3.0;1.0;10;20.0;3.0;7.0;0.0;30;6;0;0;0;0;311;3
63;9;2008;2008m09;24;3;Japeri;3302270;Baixada Fluminense;4;0;1;5;0;5;2;39;6;2;7;10;0;2;12;1;0;0;1;0;0.0;0;0;;1;15;0;2;0;4;;42;48;0;1;0;0;18;4.0;10.0;4.0;0;18.0;0.0;9.0;0.0;25;4;0;0;0;0;204;3
64;9;2008;2008m09;21;3;São João de Meriti;3305109;Baixada Fluminense;16;0;0;16;0;16;4;203;13;4;78;151;18;17;186;72;4;8;4;0;0.0;0;11;;22;307;42;22;4;5;;86;159;0;3;0;39;4;0.0;3.0;1.0;47;34.0;12.0;18.0;0.0;175;14;0;0;0;0;1246;3
65;9;2008;2008m09;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;0;0;0;0;0;0;4;60;1;0;27;7;0;1;8;4;1;1;1;0;0.0;0;3;;1;19;9;1;4;2;;94;110;0;0;0;11;14;10.0;4.0;1.0;13;10.0;2.0;12.0;0.0;66;2;1;0;0;0;379;3
66;9;2008;2008m09;34;3;Magé;3302502;Baixada Fluminense;4;0;1;5;1;6;2;49;4;1;15;8;0;1;9;11;0;0;3;0;1.0;0;1;;5;30;12;4;5;5;;54;80;0;0;0;7;6;2.0;3.0;1.0;3;19.0;4.0;11.0;0.0;25;2;0;0;0;0;289;3
48;10;2008;2008m10;24;3;Seropédica;3305554;Baixada Fluminense;3;0;0;3;0;3;2;32;5;3;15;5;2;0;7;8;1;0;0;0;0.0;0;1;;4;21;7;0;0;4;;44;55;0;0;0;2;5;0.0;5.0;0.0;2;15.0;0.0;3.0;0.0;21;5;0;0;0;0;205;3
50;10;2008;2008m10;24;3;Itaguaí;3302007;Baixada Fluminense;7;0;0;7;0;7;0;52;8;4;9;23;3;3;29;7;0;2;0;0;0.0;0;4;;4;46;6;4;1;16;;36;63;0;1;0;13;5;0.0;5.0;0.0;10;14.0;4.0;9.0;0.0;38;2;0;0;0;0;315;3
51;10;2008;2008m10;24;3;Paracambi;3303609;Baixada Fluminense;1;0;0;1;0;1;0;29;3;1;9;0;1;1;2;0;1;0;1;0;0.0;0;0;;3;7;1;1;0;1;;23;26;0;1;0;1;6;3.0;3.0;0.0;2;2.0;0.0;1.0;0.0;25;5;0;0;0;0;156;3
52;10;2008;2008m10;20;3;Nova Iguaçu;3303500;Baixada Fluminense;6;0;0;6;0;6;1;86;7;1;43;117;44;10;171;63;11;6;3;0;2.0;0;5;;15;276;61;31;8;28;;140;268;0;7;0;43;2;2.0;0.0;0.0;56;11.0;4.0;16.0;0.0;85;6;0;0;0;0;1074;3
53;10;2008;2008m10;20;3;Mesquita;3302858;Baixada Fluminense;6;0;0;6;0;6;3;83;11;0;35;80;12;11;103;32;1;6;2;0;0.0;0;4;;6;154;23;3;4;13;;43;86;0;2;0;11;3;0.0;2.0;1.0;17;7.0;3.0;5.0;0.0;84;15;0;0;0;0;610;3
54;10;2008;2008m10;40;3;Belford Roxo;3300456;Baixada Fluminense;25;0;3;28;2;30;8;122;16;6;33;127;10;12;149;42;1;5;1;0;0.0;0;2;;17;217;23;17;3;9;;74;126;0;1;0;20;7;1.0;6.0;0.0;25;28.0;5.0;17.0;0.0;90;20;0;0;0;0;824;3
55;10;2008;2008m10;24;3;Queimados;3304144;Baixada Fluminense;7;0;0;7;2;9;2;80;8;1;18;15;1;1;17;2;0;2;0;0;0.0;0;0;;11;32;5;3;2;14;;62;86;0;1;0;13;6;5.0;0.0;1.0;3;7.0;2.0;6.0;0.0;83;10;0;0;0;0;395;3
56;10;2008;2008m10;20;3;Nova Iguaçu;3303500;Baixada Fluminense;19;0;0;19;2;21;8;54;8;3;25;60;6;4;70;40;0;4;1;0;0.0;0;0;;4;119;9;4;1;8;;45;67;0;1;0;4;4;2.0;3.0;0.0;6;26.0;1.0;1.0;0.0;40;6;0;0;0;0;401;3
57;10;2008;2008m10;20;3;Nilópolis;3303203;Baixada Fluminense;4;0;2;6;0;6;5;71;2;1;20;131;10;6;147;41;1;2;1;0;0.0;0;2;;5;199;32;36;11;22;;55;156;0;1;0;22;4;1.0;3.0;0.0;30;8.0;2.0;8.0;0.0;55;1;1;0;0;0;647;3
58;10;2008;2008m10;20;3;Nova Iguaçu;3303500;Baixada Fluminense;15;0;0;15;0;15;4;148;12;3;39;68;10;6;84;45;0;5;4;0;0.0;0;4;;16;158;25;10;6;18;;55;114;0;0;0;4;3;1.0;2.0;0.0;9;13.0;1.0;9.0;0.0;124;11;0;0;0;0;695;3
59;10;2008;2008m10;15;3;Duque de Caxias;3301702;Baixada Fluminense;22;0;0;22;10;32;4;314;20;6;94;319;90;33;442;106;29;13;1;0;0.0;1;8;;35;635;61;131;24;69;;245;530;0;6;0;114;6;1.0;4.0;1.0;123;41.0;7.0;19.0;0.0;262;27;2;0;0;0;2347;3
60;10;2008;2008m10;15;3;Duque de Caxias;3301702;Baixada Fluminense;11;0;0;11;0;11;6;84;8;0;36;75;7;9;91;62;0;10;1;0;0.0;0;4;;17;185;17;3;1;15;;66;102;0;0;0;10;6;1.0;4.0;1.0;7;20.0;16.0;2.0;0.0;63;5;0;0;0;0;631;3
61;10;2008;2008m10;15;3;Duque de Caxias;3301702;Baixada Fluminense;3;0;0;3;0;3;0;34;6;2;5;13;4;3;20;10;1;0;1;0;0.0;0;0;;3;35;2;2;0;4;;13;21;0;0;0;2;1;0.0;1.0;0.0;2;3.0;1.0;1.0;0.0;21;0;0;0;0;0;146;3
62;10;2008;2008m10;15;3;Duque de Caxias;3301702;Baixada Fluminense;10;0;0;10;7;17;8;57;5;1;18;39;4;12;55;38;3;3;1;0;0.0;0;0;;12;112;7;5;3;7;;34;56;0;0;0;2;15;0.0;15.0;0.0;13;37.0;16.0;5.0;0.0;53;5;1;0;0;0;416;3
63;10;2008;2008m10;24;3;Japeri;3302270;Baixada Fluminense;3;0;1;4;0;4;3;41;3;1;7;3;0;0;3;2;0;1;0;0;0.0;0;0;;3;9;1;0;0;4;;28;33;0;0;0;2;9;4.0;4.0;1.0;2;14.0;2.0;12.0;1.0;14;4;0;0;0;0;166;3
64;10;2008;2008m10;21;3;São João de Meriti;3305109;Baixada Fluminense;23;0;0;23;1;24;6;245;8;0;86;167;19;26;212;103;7;7;1;0;0.0;0;17;;10;357;46;19;1;5;;121;192;0;2;0;36;6;3.0;2.0;1.0;56;44.0;8.0;15.0;0.0;217;18;1;0;0;0;1452;3
65;10;2008;2008m10;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;3;0;0;3;0;3;3;75;10;3;30;9;0;0;9;1;1;0;0;0;0.0;0;0;;4;15;7;5;3;8;;97;120;0;3;0;8;12;2.0;8.0;2.0;12;19.0;4.0;9.0;0.0;69;5;0;0;0;0;414;3
66;10;2008;2008m10;34;3;Magé;3302502;Baixada Fluminense;12;0;0;12;2;14;0;53;3;1;20;12;0;5;17;11;1;2;0;0;0.0;0;0;;4;35;12;4;0;5;;59;80;0;0;0;6;14;4.0;8.0;2.0;7;17.0;7.0;2.0;0.0;42;5;1;0;0;0;319;3
48;11;2008;2008m11;24;3;Seropédica;3305554;Baixada Fluminense;2;0;0;2;0;2;0;27;2;2;12;2;2;0;4;4;1;4;1;0;0.0;0;1;;2;17;1;1;0;8;;15;25;0;0;0;4;7;5.0;1.0;1.0;3;5.0;0.0;1.0;0.0;32;2;1;0;0;0;162;3
50;11;2008;2008m11;24;3;Itaguaí;3302007;Baixada Fluminense;9;0;0;9;0;9;5;33;3;7;27;11;2;3;16;6;0;6;0;0;0.0;0;3;;1;32;14;1;2;10;;29;56;0;0;0;9;8;1.0;7.0;0.0;6;24.0;4.0;4.0;0.0;46;3;0;0;0;0;241;3
51;11;2008;2008m11;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;0;16;4;0;7;0;0;0;0;1;0;0;0;0;0.0;0;0;;2;3;1;1;1;0;;10;13;0;0;0;4;4;2.0;1.0;1.0;1;4.0;0.0;3.0;0.0;27;2;0;0;0;0;113;3
52;11;2008;2008m11;20;3;Nova Iguaçu;3303500;Baixada Fluminense;6;0;2;8;0;8;6;83;2;3;49;163;38;12;213;30;2;7;1;0;0.0;1;7;;9;270;68;38;9;38;;116;269;0;3;0;44;4;2.0;2.0;0.0;51;22.0;1.0;12.0;0.0;128;7;0;0;0;0;1027;3
53;11;2008;2008m11;20;3;Mesquita;3302858;Baixada Fluminense;6;0;0;6;0;6;4;118;9;1;26;84;14;13;111;34;1;5;0;0;0.0;0;5;;5;161;20;1;5;7;;36;69;0;4;0;10;3;1.0;0.0;2.0;12;9.0;0.0;7.0;0.0;82;13;0;1;0;0;585;3
54;11;2008;2008m11;40;3;Belford Roxo;3300456;Baixada Fluminense;25;1;0;26;2;28;8;139;12;3;42;103;10;6;119;26;5;10;1;0;0.0;0;0;;13;174;27;18;4;13;;90;152;0;0;0;15;8;3.0;5.0;0.0;31;19.0;7.0;9.0;0.0;90;16;1;0;0;0;767;3
55;11;2008;2008m11;24;3;Queimados;3304144;Baixada Fluminense;6;0;0;6;0;6;7;81;6;1;21;17;2;3;22;0;0;2;2;0;0.0;0;0;;5;31;3;2;3;12;;41;61;0;0;0;5;12;7.0;0.0;6.0;4;9.0;0.0;8.0;0.0;66;13;0;0;0;0;362;3
56;11;2008;2008m11;20;3;Nova Iguaçu;3303500;Baixada Fluminense;10;0;1;11;1;12;4;68;7;3;24;55;4;6;65;43;1;5;0;0;0.0;0;0;;10;124;12;11;2;5;;54;84;0;1;0;6;4;1.0;3.0;0.0;9;25.0;3.0;3.0;0.0;45;3;0;0;0;0;435;3
57;11;2008;2008m11;20;3;Nilópolis;3303203;Baixada Fluminense;9;0;0;9;0;9;2;74;4;0;34;135;5;4;144;37;1;1;0;0;0.0;1;3;;13;200;24;27;1;17;;30;99;0;0;0;15;4;2.0;1.0;1.0;32;7.0;0.0;5.0;0.0;40;2;0;0;0;0;571;3
58;11;2008;2008m11;20;3;Nova Iguaçu;3303500;Baixada Fluminense;20;0;0;20;0;20;9;166;14;5;41;71;7;2;80;38;1;5;2;0;0.0;0;3;;11;140;23;8;8;13;;63;115;0;2;0;5;2;1.0;1.0;0.0;9;13.0;2.0;2.0;0.0;117;16;0;0;1;0;697;3
59;11;2008;2008m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;20;0;0;20;2;22;7;281;15;5;73;278;41;40;359;108;13;12;4;0;0.0;0;6;;51;553;41;117;20;57;;193;428;0;4;1;103;4;2.0;2.0;1.0;119;49.0;18.0;15.0;0.0;269;24;4;0;0;0;2023;3
60;11;2008;2008m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;11;0;0;11;1;12;4;90;5;5;47;38;8;12;58;52;1;6;1;0;0.0;0;3;;13;134;18;2;1;14;;55;90;0;0;0;5;5;0.0;4.0;1.0;12;23.0;4.0;11.0;0.0;84;5;0;0;0;0;556;3
61;11;2008;2008m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;5;0;0;5;0;5;3;23;0;1;8;8;2;1;11;9;2;1;1;0;0.0;0;0;;1;25;1;1;0;11;;10;23;0;0;0;3;0;0.0;0.0;0.0;0;1.0;0.0;3.0;0.0;29;5;2;0;0;0;138;3
62;11;2008;2008m11;15;3;Duque de Caxias;3301702;Baixada Fluminense;12;0;0;12;2;14;4;58;4;0;14;43;4;11;58;28;1;2;0;0;0.0;0;0;;14;103;4;3;0;5;;25;37;0;0;0;2;8;0.0;7.0;1.0;11;29.0;6.0;8.0;0.0;55;4;1;0;0;0;330;3
63;11;2008;2008m11;24;3;Japeri;3302270;Baixada Fluminense;10;0;0;10;0;10;4;34;0;0;9;7;0;0;7;0;1;0;0;0;0.0;0;0;;0;8;0;2;0;3;;13;18;0;0;0;1;17;2.0;8.0;8.0;1;20.0;4.0;12.0;0.0;30;4;0;0;0;0;183;3
64;11;2008;2008m11;21;3;São João de Meriti;3305109;Baixada Fluminense;14;0;0;14;1;15;6;204;13;7;62;164;17;25;206;103;12;7;2;1;0.0;1;7;;24;363;43;26;3;3;;112;187;0;2;0;24;4;0.0;2.0;2.0;69;35.0;9.0;11.0;0.0;185;17;1;0;0;0;1287;3
65;11;2008;2008m11;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;1;0;0;1;0;1;6;59;1;2;23;8;2;2;12;5;1;1;2;0;0.0;0;0;;4;25;4;0;1;3;;102;110;0;1;0;11;16;6.0;8.0;2.0;16;23.0;4.0;6.0;1.0;82;1;0;0;0;0;417;3
66;11;2008;2008m11;34;3;Magé;3302502;Baixada Fluminense;4;0;1;5;1;6;1;56;6;0;30;14;1;4;19;12;2;0;0;0;0.0;0;1;;5;39;15;4;1;5;;46;71;0;0;0;3;13;3.0;9.0;2.0;8;31.0;4.0;1.0;0.0;40;1;0;0;0;0;303;3
48;12;2008;2008m12;24;3;Seropédica;3305554;Baixada Fluminense;4;0;0;4;0;4;2;34;1;2;19;7;1;0;8;4;0;3;3;0;0.0;0;1;;3;22;2;2;1;4;;20;29;0;0;0;5;3;1.0;1.0;1.0;4;9.0;0.0;5.0;0.0;29;3;0;0;0;0;184;3
50;12;2008;2008m12;24;3;Itaguaí;3302007;Baixada Fluminense;6;0;0;6;1;7;5;48;4;3;17;12;2;3;17;4;1;2;5;0;0.0;0;5;;1;35;12;2;0;20;;31;65;0;0;0;5;5;1.0;3.0;1.0;6;14.0;2.0;8.0;1.0;46;3;0;0;0;0;270;3
51;12;2008;2008m12;24;3;Paracambi;3303609;Baixada Fluminense;0;0;0;0;0;0;2;25;3;0;4;2;0;0;2;1;0;0;0;0;0.0;0;1;;2;6;2;1;0;2;;12;17;0;0;0;5;3;1.0;2.0;0.0;1;2.0;0.0;1.0;0.0;32;3;0;0;0;0;137;3
52;12;2008;2008m12;20;3;Nova Iguaçu;3303500;Baixada Fluminense;1;0;0;1;0;1;1;69;10;3;49;188;24;11;223;56;9;7;2;0;0.0;0;3;;10;310;77;71;4;44;;116;312;0;5;0;41;1;1.0;0.0;0.0;55;19.0;3.0;20.0;0.0;91;7;0;0;0;0;1078;3
53;12;2008;2008m12;20;3;Mesquita;3302858;Baixada Fluminense;3;0;0;3;0;3;1;92;5;0;21;78;16;7;101;26;1;6;0;0;0.0;0;1;;6;141;21;5;6;13;;56;101;0;1;0;15;0;0.0;0.0;0.0;18;3.0;4.0;8.0;0.0;91;2;0;0;0;0;596;3
54;12;2008;2008m12;40;3;Belford Roxo;3300456;Baixada Fluminense;17;0;0;17;0;17;10;131;12;1;38;90;10;9;109;37;3;13;0;0;1.0;0;1;;20;184;16;14;12;17;;79;138;0;4;0;30;4;1.0;3.0;0.0;32;26.0;6.0;13.0;0.0;74;18;0;0;0;0;781;3
55;12;2008;2008m12;24;3;Queimados;3304144;Baixada Fluminense;4;0;0;4;0;4;6;75;12;2;20;19;1;1;21;4;1;4;1;0;0.0;0;3;;4;38;4;7;2;6;;45;64;0;0;0;12;13;6.0;1.0;6.0;2;7.0;1.0;10.0;0.0;60;8;0;0;0;0;369;3
56;12;2008;2008m12;20;3;Nova Iguaçu;3303500;Baixada Fluminense;15;0;0;15;2;17;4;50;2;2;34;50;9;6;65;32;1;1;2;0;0.0;0;0;;9;110;8;4;6;7;;36;61;0;0;0;5;2;0.0;2.0;0.0;5;19.0;3.0;11.0;0.0;38;3;0;0;0;0;403;3
57;12;2008;2008m12;20;3;Nilópolis;3303203;Baixada Fluminense;4;0;0;4;0;4;2;81;3;2;23;108;10;7;125;34;1;5;1;0;0.0;0;3;;9;178;27;54;6;25;;59;171;0;2;0;30;2;1.0;1.0;0.0;19;7.0;0.0;12.0;0.0;48;2;0;0;0;0;671;3
58;12;2008;2008m12;20;3;Nova Iguaçu;3303500;Baixada Fluminense;16;0;0;16;0;16;4;150;13;7;53;95;5;5;105;40;1;12;2;0;0.0;0;1;;6;167;17;14;8;14;;58;111;0;0;0;20;1;1.0;0.0;0.0;11;6.0;0.0;8.0;1.0;108;15;0;0;0;0;723;3
59;12;2008;2008m12;15;3;Duque de Caxias;3301702;Baixada Fluminense;26;0;1;27;2;29;9;285;10;5;105;304;52;42;398;160;29;13;1;0;0.0;1;13;;50;665;59;123;14;65;;181;442;0;4;0;91;1;0.0;1.0;0.0;141;39.0;7.0;15.0;0.0;268;17;4;0;0;0;2117;3
60;12;2008;2008m12;15;3;Duque de Caxias;3301702;Baixada Fluminense;13;0;0;13;0;13;3;120;5;2;35;66;8;6;80;61;4;5;0;0;0.0;0;1;;8;159;17;4;2;6;;63;92;0;0;0;8;4;0.0;3.0;1.0;9;23.0;7.0;2.0;0.0;82;11;0;0;0;0;602;3
61;12;2008;2008m12;15;3;Duque de Caxias;3301702;Baixada Fluminense;3;0;0;3;0;3;1;31;2;0;11;4;0;0;4;16;1;1;2;0;0.0;0;0;;4;28;2;0;1;5;;15;23;0;1;0;2;0;0.0;0.0;0.0;2;7.0;0.0;0.0;0.0;14;0;0;0;0;0;128;3
62;12;2008;2008m12;15;3;Duque de Caxias;3301702;Baixada Fluminense;6;0;0;6;2;8;10;62;3;0;14;67;3;3;73;25;2;2;2;0;0.0;0;0;;7;111;10;1;1;2;;32;46;0;1;0;3;3;0.0;3.0;0.0;13;39.0;7.0;3.0;0.0;40;5;1;0;0;0;347;3
63;12;2008;2008m12;24;3;Japeri;3302270;Baixada Fluminense;2;1;0;3;0;3;2;33;5;1;8;5;0;0;5;0;0;0;0;0;0.0;0;0;;2;7;1;1;0;3;;14;19;0;0;0;1;12;5.0;4.0;6.0;1;14.0;1.0;9.0;1.0;27;2;0;0;0;0;162;3
64;12;2008;2008m12;21;3;São João de Meriti;3305109;Baixada Fluminense;16;0;0;16;4;20;4;238;13;3;89;154;17;23;194;84;12;14;6;0;0.0;0;5;;19;334;51;36;3;5;;88;183;0;5;0;36;3;0.0;1.0;2.0;63;42.0;3.0;17.0;0.0;194;8;0;0;0;0;1313;3
65;12;2008;2008m12;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;6;0;0;6;4;10;8;66;2;1;24;15;3;1;19;4;2;2;1;0;0.0;0;3;;4;35;3;2;4;5;;61;75;0;2;0;6;11;1.0;4.0;6.0;11;15.0;0.0;6.0;0.0;58;5;0;0;0;0;372;3
66;12;2008;2008m12;34;3;Magé;3302502;Baixada Fluminense;2;0;1;3;5;8;1;48;4;1;24;19;0;1;20;10;0;0;2;0;0.0;0;0;;5;37;8;4;1;4;;48;65;0;1;0;8;7;3.0;5.0;0.0;5;30.0;1.0;10.0;0.0;36;4;0;0;0;0;309;3
48;1;2009;2009m01;24;3;Seropédica;3305554;Baixada Fluminense;3;0;0;3;0;3;0;19;2;0;7;3;0;1;4;5;1;0;0;0;0.0;0;0;;3;13;2;1;0;14;;21;38;0;0;0;3;3;2.0;2.0;0.0;1;14.0;0.0;3.0;0.0;26;1;0;0;0;0;140;3
50;1;2009;2009m01;24;3;Itaguaí;3302007;Baixada Fluminense;5;0;0;5;0;5;3;41;7;3;18;18;1;3;22;10;0;1;0;0;0.0;0;4;;3;40;9;6;0;19;;36;70;0;2;0;2;2;0.0;2.0;0.0;9;7.0;3.0;7.0;0.0;48;1;0;0;0;0;281;3
51;1;2009;2009m01;24;3;Paracambi;3303609;Baixada Fluminense;2;0;0;2;0;2;3;36;1;0;3;2;0;0;2;1;1;1;0;0;0.0;0;0;;0;5;1;2;0;0;;20;23;0;0;0;4;5;2.0;2.0;1.0;0;1.0;0.0;3.0;0.0;29;0;0;0;0;0;140;3
52;1;2009;2009m01;20;3;Nova Iguaçu;3303500;Baixada Fluminense;4;0;0;4;0;4;4;80;6;0;52;121;24;14;159;55;3;2;2;0;0.0;0;9;;9;239;48;46;6;47;;102;249;0;2;0;47;2;0.0;0.0;2.0;79;3.0;3.0;33.0;0.0;94;6;0;0;0;0;1150;3
53;1;2009;2009m01;20;3;Mesquita;3302858;Baixada Fluminense;8;0;0;8;8;16;3;106;4;0;19;70;18;15;103;28;0;2;0;0;1.0;0;2;;6;142;20;2;6;13;;58;99;0;0;0;15;9;2.0;7.0;1.0;19;14.0;5.0;3.0;0.0;95;9;0;0;0;0;646;3
54;1;2009;2009m01;40;3;Belford Roxo;3300456;Baixada Fluminense;15;0;0;15;4;19;14;136;4;4;44;106;11;6;123;42;1;6;5;0;;0;1;;12;190;23;16;6;18;;91;154;0;1;0;20;11;3.0;5.0;3.0;28;24.0;2.0;8.0;0.0;99;12;0;0;0;0;807;3
55;1;2009;2009m01;24;3;Queimados;3304144;Baixada Fluminense;16;0;0;16;0;16;3;91;2;1;24;17;2;2;21;3;0;2;1;0;0.0;0;2;;2;31;5;1;1;8;;53;68;0;1;0;7;10;5.0;1.0;4.0;3;7.0;5.0;6.0;1.0;62;7;0;0;0;0;354;3
56;1;2009;2009m01;20;3;Nova Iguaçu;3303500;Baixada Fluminense;18;0;0;18;10;28;3;60;1;3;21;41;9;2;52;47;0;2;0;0;0.0;0;0;;11;112;6;6;3;17;;39;71;0;0;0;6;9;0.0;8.0;1.0;9;29.0;3.0;11.0;0.0;48;7;0;0;0;0;440;3
57;1;2009;2009m01;20;3;Nilópolis;3303203;Baixada Fluminense;10;0;0;10;0;10;1;106;1;1;12;117;11;6;134;48;2;4;2;1;0.0;0;3;;6;200;26;33;4;17;;69;149;0;0;0;27;2;2.0;0.0;0.0;32;5.0;2.0;13.0;0.0;83;7;0;0;0;0;695;3
58;1;2009;2009m01;20;3;Nova Iguaçu;3303500;Baixada Fluminense;17;0;0;17;0;17;4;148;16;3;40;88;11;7;106;61;0;6;0;0;0.0;0;1;;16;190;14;11;2;25;;82;134;0;1;0;14;0;0.0;0.0;0.0;7;26.0;2.0;9.0;0.0;152;10;1;0;0;0;786;3
59;1;2009;2009m01;15;3;Duque de Caxias;3301702;Baixada Fluminense;31;0;1;32;1;33;3;294;13;3;84;293;54;50;397;133;15;14;3;0;0.0;0;11;;51;624;58;75;13;65;;239;450;0;0;0;96;3;2.0;0.0;1.0;135;23.0;4.0;18.0;1.0;292;16;1;0;0;0;2180;3
60;1;2009;2009m01;15;3;Duque de Caxias;3301702;Baixada Fluminense;12;0;0;12;1;13;2;84;4;1;32;71;5;15;91;52;1;7;3;0;1.0;0;2;;8;165;10;6;2;7;;47;72;0;1;0;7;5;0.0;4.0;1.0;13;37.0;8.0;2.0;0.0;66;12;1;0;0;0;594;3
61;1;2009;2009m01;15;3;Duque de Caxias;3301702;Baixada Fluminense;5;0;1;6;0;6;0;35;0;0;12;6;1;1;8;13;0;2;1;0;0.0;1;0;;1;26;1;1;1;4;;19;26;0;0;0;5;1;0.0;0.0;1.0;0;2.0;0.0;2.0;0.0;16;5;1;0;0;0;136;3
62;1;2009;2009m01;15;3;Duque de Caxias;3301702;Baixada Fluminense;9;0;1;10;8;18;2;53;5;3;24;43;3;5;51;29;3;6;1;0;0.0;0;0;;7;97;4;1;1;5;;40;51;0;0;0;3;2;0.0;2.0;0.0;9;34.0;6.0;2.0;0.0;46;6;1;0;0;0;363;3
63;1;2009;2009m01;24;3;Japeri;3302270;Baixada Fluminense;2;0;0;2;0;2;0;47;3;1;11;7;0;0;7;1;0;0;2;0;0.0;0;0;;4;14;0;3;2;1;;22;28;0;0;0;3;8;4.0;2.0;2.0;2;11.0;2.0;11.0;0.0;31;2;0;0;0;0;179;3
64;1;2009;2009m01;21;3;São João de Meriti;3305109;Baixada Fluminense;16;0;0;16;0;16;10;242;17;4;58;173;16;29;218;92;6;2;2;1;0.0;0;8;;22;351;45;23;3;12;;94;177;0;1;0;29;6;0.0;3.0;3.0;60;35.0;0.0;21.0;0.0;204;14;0;0;0;0;1378;3
