ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total,ID_CAMPANHA
2869,746,70,2023-04-10 00:00:00,2,Loja Física,6009.84,19
2870,457,33,2022-05-16 00:00:00,3,Loja Física,9019.44,2
2871,87,89,2023-06-10 00:00:00,3,Online,13491.27,7
2872,79,77,2023-03-02 00:00:00,2,Loja Física,8833.54,19
2873,205,54,2023-04-13 00:00:00,3,Online,2795.01,19
2874,791,87,2023-08-01 00:00:00,3,Loja Física,14959.41,14
2875,337,36,2022-03-01 00:00:00,2,Loja Física,6812.9,12
2876,254,97,2023-07-27 00:00:00,4,Loja Física,19516.72,14
2877,304,85,2023-04-19 00:00:00,1,Online,1503.95,19
2878,380,98,2023-11-20 00:00:00,4,Online,16412.68,18
2879,130,56,2024-04-06 00:00:00,1,Online,3917.6,9
2880,596,17,2022-11-12 00:00:00,2,Online,7615.96,11
2881,276,10,2024-01-11 00:00:00,4,Online,12542.72,18
2882,699,87,2022-01-23 00:00:00,4,Online,19945.88,12
2883,558,44,2023-02-10 00:00:00,1,Loja Física,3278.33,3
2884,899,2,2022-09-18 00:00:00,1,Loja Física,3306.28,17
2885,183,99,2024-04-16 00:00:00,1,Loja Física,4277.48,9
2886,268,14,2022-01-04 00:00:00,1,Loja Física,2975.99,12
2887,808,41,2024-02-03 00:00:00,3,Online,7655.28,16
2888,322,2,2022-08-12 00:00:00,2,Loja Física,6612.56,17
2889,512,19,2023-08-16 00:00:00,1,Online,3566.25,14
2890,612,80,2022-03-16 00:00:00,4,Loja Física,4540.16,2
2891,78,89,2022-02-16 00:00:00,4,Loja Física,17988.36,12
2892,784,1,2023-03-10 00:00:00,4,Online,6530.44,19
2893,339,2,2022-12-19 00:00:00,1,Online,3306.28,3
2894,674,27,2023-12-19 00:00:00,2,Loja Física,2274.04,18
2895,556,2,2022-03-07 00:00:00,3,Online,9918.84,12
2896,509,94,2023-07-09 00:00:00,1,Online,405.73,14
2897,238,51,2022-03-03 00:00:00,1,Loja Física,2330.34,12
2898,134,10,2024-08-15 00:00:00,3,Online,9407.04,20
2899,973,19,2024-07-04 00:00:00,2,Online,7132.5,4
2900,192,80,2022-03-12 00:00:00,1,Online,1135.04,2
2901,356,13,2024-08-14 00:00:00,4,Loja Física,17342.88,20
2902,278,48,2023-04-29 00:00:00,4,Online,12146.32,7
2903,18,56,2022-02-02 00:00:00,1,Online,3917.6,12
2904,524,72,2022-10-21 00:00:00,2,Online,709.5,11
2905,180,56,2023-02-23 00:00:00,4,Loja Física,15670.4,19
2906,123,50,2022-07-04 00:00:00,4,Loja Física,14220.72,8
2907,246,95,2024-02-27 00:00:00,3,Loja Física,5228.61,16
2908,734,45,2022-05-19 00:00:00,2,Online,2897.82,8
2909,373,89,2024-02-24 00:00:00,1,Loja Física,4497.09,16
2910,51,59,2023-10-19 00:00:00,3,Online,12620.88,5
2911,1000,39,2024-01-17 00:00:00,3,Loja Física,14142.87,18
2912,71,21,2023-10-24 00:00:00,3,Loja Física,3664.47,5
2913,480,55,2024-09-13 00:00:00,2,Online,387.62,20
2914,560,57,2023-03-07 00:00:00,2,Online,6175.04,19
2915,19,41,2023-01-19 00:00:00,2,Online,5103.52,3
2916,774,93,2024-07-01 00:00:00,1,Online,4252.2,4
2917,84,70,2023-01-27 00:00:00,2,Online,6009.84,3
2918,155,82,2023-04-05 00:00:00,3,Online,13325.58,19
2919,565,49,2024-06-09 00:00:00,4,Online,3915.36,4
2920,619,44,2024-07-28 00:00:00,1,Loja Física,3278.33,4
2921,357,35,2024-07-17 00:00:00,1,Loja Física,2328.35,4
2922,816,91,2023-01-22 00:00:00,1,Loja Física,4869.57,3
2923,647,5,2023-01-20 00:00:00,3,Online,11535.99,3
2924,443,71,2022-03-24 00:00:00,2,Loja Física,3678.26,2
2925,69,74,2023-12-01 00:00:00,3,Online,6523.02,18
2926,523,74,2024-09-14 00:00:00,4,Loja Física,8697.36,20
2927,143,51,2023-11-09 00:00:00,2,Loja Física,4660.68,5
2928,192,57,2024-06-14 00:00:00,4,Online,12350.08,4
2929,387,58,2023-07-07 00:00:00,1,Loja Física,3528.23,14
2930,378,92,2022-05-17 00:00:00,1,Loja Física,2378.55,8
2931,581,36,2023-11-01 00:00:00,3,Loja Física,10219.35,5
2932,535,10,2024-05-30 00:00:00,2,Loja Física,6271.36,9
2933,693,50,2022-12-23 00:00:00,1,Loja Física,3555.18,3
2934,293,99,2022-05-02 00:00:00,3,Online,12832.44,2
2935,9,99,2022-07-02 00:00:00,4,Online,17109.92,8
2936,271,37,2023-07-05 00:00:00,3,Loja Física,10259.7,14
2937,387,20,2023-02-07 00:00:00,2,Online,4014.46,3
2938,93,13,2023-06-26 00:00:00,2,Online,8671.44,7
2939,966,75,2022-05-11 00:00:00,2,Loja Física,1028.74,2
2940,529,19,2024-01-16 00:00:00,1,Online,3566.25,18
2941,154,92,2022-08-17 00:00:00,3,Online,7135.65,17
2942,405,56,2024-05-04 00:00:00,4,Online,15670.4,9
2943,840,45,2022-01-04 00:00:00,2,Loja Física,2897.82,12
2944,149,60,2024-02-14 00:00:00,3,Loja Física,12101.31,16
2945,889,68,2022-01-24 00:00:00,1,Loja Física,4614.41,12
2946,267,57,2022-11-02 00:00:00,4,Loja Física,12350.08,11
2947,422,54,2023-04-20 00:00:00,4,Loja Física,3726.68,19
2948,840,37,2023-11-21 00:00:00,4,Loja Física,13679.6,18
2949,618,83,2024-01-07 00:00:00,1,Loja Física,1063.6,18
2950,472,37,2023-07-12 00:00:00,2,Online,6839.8,14
2951,893,14,2023-03-11 00:00:00,1,Loja Física,2975.99,19
2952,547,95,2023-06-29 00:00:00,4,Online,6971.48,14
2953,631,92,2023-01-24 00:00:00,3,Loja Física,7135.65,3
2954,526,44,2024-04-23 00:00:00,4,Loja Física,13113.32,9
2955,503,83,2022-08-24 00:00:00,3,Loja Física,3190.8,17
2956,14,42,2022-09-11 00:00:00,1,Loja Física,3485.33,17
2957,778,1,2023-04-17 00:00:00,1,Online,1632.61,19
2958,652,23,2022-12-21 00:00:00,1,Loja Física,4648.09,3
2959,806,64,2022-06-08 00:00:00,3,Online,6207.75,8
2960,364,28,2022-10-10 00:00:00,1,Online,4978.59,11
2961,119,4,2022-07-13 00:00:00,2,Online,340.94,8
2962,238,41,2024-08-17 00:00:00,4,Loja Física,10207.04,20
2963,546,60,2024-06-15 00:00:00,2,Loja Física,8067.54,4
2964,169,18,2024-01-13 00:00:00,3,Online,6801.72,18
2965,522,63,2024-02-23 00:00:00,1,Loja Física,2493.63,16
2966,634,61,2022-04-26 00:00:00,4,Loja Física,19234.04,2
2967,913,49,2022-02-02 00:00:00,1,Loja Física,978.84,12
2968,657,47,2024-04-08 00:00:00,1,Online,3216.11,9
2969,963,39,2023-11-08 00:00:00,4,Online,18857.16,5
2970,958,89,2023-03-06 00:00:00,4,Online,17988.36,19
2971,735,82,2023-09-22 00:00:00,2,Online,8883.72,5
2972,883,6,2024-02-24 00:00:00,2,Online,6312.68,16
2973,769,83,2024-08-16 00:00:00,2,Loja Física,2127.2,20
2974,780,53,2024-06-23 00:00:00,2,Online,8406.2,4
2975,871,76,2024-06-29 00:00:00,2,Online,6147.1,4
2976,516,25,2022-01-17 00:00:00,3,Online,5326.02,12
2977,938,99,2022-09-04 00:00:00,3,Online,12832.44,17
2978,397,65,2022-07-31 00:00:00,1,Loja Física,853.09,17
2979,866,5,2022-03-10 00:00:00,1,Loja Física,3845.33,2
2980,106,65,2022-04-14 00:00:00,2,Online,1706.18,2
2981,85,8,2023-09-01 00:00:00,1,Loja Física,290.8,14
2982,214,39,2022-02-04 00:00:00,3,Online,14142.87,12
2983,121,43,2023-04-03 00:00:00,3,Online,10547.91,19
2984,132,82,2023-09-05 00:00:00,1,Online,4441.86,5
2985,850,73,2023-11-20 00:00:00,2,Loja Física,511.08,18
2986,197,5,2023-12-22 00:00:00,3,Loja Física,11535.99,18
2987,19,4,2024-06-12 00:00:00,4,Online,681.88,4
2988,642,93,2022-02-19 00:00:00,4,Online,17008.8,12
2989,12,1,2022-09-08 00:00:00,1,Online,1632.61,17
2990,81,94,2024-01-29 00:00:00,2,Loja Física,811.46,16
2991,330,56,2022-02-15 00:00:00,1,Online,3917.6,12
2992,866,45,2023-02-16 00:00:00,2,Online,2897.82,19
2993,774,65,2023-03-26 00:00:00,2,Loja Física,17061.8,19
2994,392,3,2022-08-28 00:00:00,4,Online,4947.56,17
2995,637,22,2023-07-07 00:00:00,3,Loja Física,9073.71,14
2996,307,72,2022-08-11 00:00:00,3,Online,1064.25,17
2997,267,56,2024-02-12 00:00:00,1,Loja Física,3917.6,16
2998,447,18,2024-06-03 00:00:00,1,Online,2267.24,4
2999,441,25,2024-03-05 00:00:00,2,Online,3550.68,16
3000,895,48,2022-02-27 00:00:00,3,Loja Física,9109.74,12
3001,652,84,2022-05-24 00:00:00,2,Online,7426.78,8
3002,841,31,2023-05-31 00:00:00,4,Loja Física,16166.52,7
3003,2,30,2022-10-24 00:00:00,4,Online,13130.36,11
3004,520,80,2022-08-28 00:00:00,2,Loja Física,2270.08,17
3005,762,66,2024-04-15 00:00:00,2,Online,5811.56,9
3006,651,81,2024-07-27 00:00:00,2,Loja Física,8657.36,4
3007,636,10,2024-01-20 00:00:00,2,Loja Física,6271.36,16
3008,309,71,2023-08-13 00:00:00,2,Online,3678.26,14
3009,740,59,2022-11-23 00:00:00,4,Online,16827.84,11
3010,522,51,2023-08-15 00:00:00,4,Loja Física,9321.36,14
3011,469,9,2023-09-05 00:00:00,4,Loja Física,16807.56,5
3012,212,54,2024-03-02 00:00:00,1,Loja Física,931.67,16
3013,112,62,2023-11-20 00:00:00,4,Online,10904.32,18
3014,8,81,2024-04-18 00:00:00,3,Loja Física,12986.04,9
3015,804,9,2022-11-25 00:00:00,3,Loja Física,12605.67,11
3016,477,9,2022-08-31 00:00:00,2,Loja Física,8403.78,17
3017,874,24,2022-11-06 00:00:00,4,Online,18611.12,11
3018,460,39,2024-06-16 00:00:00,2,Online,9428.58,4
3019,253,75,2022-05-27 00:00:00,2,Online,1028.74,8
3020,526,8,2023-11-08 00:00:00,3,Loja Física,872.4,5
3021,752,25,2023-06-18 00:00:00,3,Loja Física,5326.02,7
3022,438,66,2022-08-15 00:00:00,2,Online,5811.56,17
3023,754,10,2023-02-28 00:00:00,3,Online,9407.04,19
3024,981,24,2022-11-04 00:00:00,2,Online,9305.56,11
3025,854,80,2022-10-09 00:00:00,2,Online,2270.08,11
3026,661,83,2022-03-04 00:00:00,2,Loja Física,2127.2,12
3027,236,59,2023-07-25 00:00:00,1,Online,4206.96,14
3028,306,31,2024-08-29 00:00:00,3,Online,12124.89,20
3029,478,11,2023-08-29 00:00:00,3,Loja Física,8581.92,14
3030,679,6,2024-06-19 00:00:00,4,Loja Física,12625.36,4
3031,20,70,2024-01-23 00:00:00,3,Online,9014.76,16
3032,216,32,2024-07-22 00:00:00,4,Online,14415.96,4
3033,855,39,2022-06-29 00:00:00,2,Online,9428.58,8
3034,135,48,2023-10-04 00:00:00,1,Online,3036.58,5
3035,905,13,2023-11-27 00:00:00,2,Loja Física,8671.44,18
3036,129,59,2023-03-14 00:00:00,2,Online,8413.92,19
3037,410,67,2023-07-24 00:00:00,2,Online,2914.72,14
3038,422,56,2023-05-23 00:00:00,4,Online,15670.4,7
3039,294,41,2022-02-18 00:00:00,1,Online,2551.76,12
3040,246,56,2024-09-22 00:00:00,2,Loja Física,7835.2,20
3041,701,35,2022-12-19 00:00:00,4,Online,9313.4,3
3042,556,38,2024-08-22 00:00:00,2,Loja Física,3856.6,20
3043,86,81,2023-10-21 00:00:00,1,Online,4328.68,5
3044,556,67,2023-11-19 00:00:00,2,Online,2914.72,18
3045,842,34,2023-01-26 00:00:00,2,Online,722.82,3
3046,375,76,2024-03-15 00:00:00,3,Loja Física,9220.65,16
3047,446,88,2023-06-22 00:00:00,4,Loja Física,988.52,7
3048,378,70,2022-11-23 00:00:00,1,Online,3004.92,11
3049,390,11,2023-12-15 00:00:00,4,Loja Física,11442.56,18
3050,657,27,2023-03-03 00:00:00,3,Loja Física,3411.06,19
3051,51,48,2023-02-23 00:00:00,2,Online,6073.16,19
3052,242,24,2022-06-02 00:00:00,1,Loja Física,4652.78,8
3053,294,18,2022-11-04 00:00:00,1,Loja Física,2267.24,11
3054,920,27,2023-01-21 00:00:00,4,Loja Física,4548.08,3
3055,563,54,2022-07-08 00:00:00,2,Loja Física,1863.34,8
3056,266,55,2024-02-12 00:00:00,3,Loja Física,581.43,16
3057,120,21,2023-07-05 00:00:00,2,Online,2442.98,14
3058,712,59,2023-04-30 00:00:00,4,Online,16827.84,7
3059,917,34,2022-09-04 00:00:00,1,Online,361.41,17
3060,248,97,2024-05-19 00:00:00,1,Loja Física,4879.18,9
3061,70,58,2022-08-19 00:00:00,2,Online,7056.46,17
3062,853,48,2022-11-04 00:00:00,2,Loja Física,6073.16,11
3063,57,54,2024-05-28 00:00:00,2,Online,1863.34,9
3064,382,18,2023-12-26 00:00:00,2,Loja Física,4534.48,18
3065,39,3,2022-05-28 00:00:00,3,Loja Física,3710.67,8
3066,984,24,2024-04-05 00:00:00,3,Loja Física,13958.34,9
3067,801,1,2023-04-20 00:00:00,3,Online,4897.83,19
3068,443,6,2024-07-25 00:00:00,3,Loja Física,9469.02,4
3069,18,19,2022-03-01 00:00:00,4,Online,14265,12
3070,952,86,2023-07-30 00:00:00,1,Loja Física,4032.94,14
3071,732,43,2023-02-27 00:00:00,1,Loja Física,3515.97,19
3072,825,8,2024-09-18 00:00:00,4,Online,1163.2,20
3073,756,69,2023-03-03 00:00:00,4,Online,11830.52,19
3074,352,52,2023-07-25 00:00:00,3,Loja Física,10116.09,14
3075,972,73,2023-06-27 00:00:00,2,Loja Física,511.08,7
3076,816,47,2022-05-18 00:00:00,1,Loja Física,32161.100000000002,8
3077,298,85,2023-02-02 00:00:00,4,Online,6015.8,3
3078,283,28,2022-09-06 00:00:00,2,Loja Física,9957.18,17
3079,586,46,2022-09-19 00:00:00,3,Loja Física,2596.23,17
3080,110,4,2022-07-28 00:00:00,4,Loja Física,681.88,17
3081,180,88,2022-12-05 00:00:00,1,Loja Física,247.13,11
3082,938,8,2023-10-25 00:00:00,1,Online,290.8,5
3083,544,61,2022-03-22 00:00:00,1,Online,4808.51,2
3084,746,17,2024-08-02 00:00:00,4,Online,15231.92,4
3085,794,34,2023-04-06 00:00:00,1,Online,361.41,19
3086,25,20,2024-05-17 00:00:00,3,Loja Física,6021.69,9
3087,843,80,2023-01-15 00:00:00,1,Loja Física,1135.04,3
3088,791,74,2022-04-05 00:00:00,3,Online,6523.02,2
3089,738,34,2023-07-03 00:00:00,1,Loja Física,361.41,14
3090,57,43,2024-01-12 00:00:00,3,Loja Física,10547.91,18
3091,180,10,2024-04-29 00:00:00,4,Loja Física,12542.72,9
3092,232,94,2022-07-15 00:00:00,3,Online,1217.19,8
3093,894,30,2022-02-22 00:00:00,4,Online,13130.36,12
3094,343,25,2022-10-02 00:00:00,2,Online,3550.68,11
3095,477,57,2023-01-22 00:00:00,3,Loja Física,9262.56,3
3096,799,63,2023-11-21 00:00:00,4,Loja Física,9974.52,18
3097,576,71,2023-09-12 00:00:00,2,Loja Física,3678.26,5
3098,455,47,2023-09-10 00:00:00,1,Online,3216.11,5
3099,232,84,2022-02-10 00:00:00,2,Online,7426.78,12
3100,289,81,2024-06-13 00:00:00,3,Online,12986.04,4
3101,213,3,2022-03-16 00:00:00,2,Online,2473.78,2
3102,258,46,2022-07-12 00:00:00,1,Loja Física,865.41,8
3103,530,36,2024-04-03 00:00:00,2,Loja Física,6812.9,9
3104,687,26,2024-02-19 00:00:00,3,Online,80568.59999999999,16
3105,929,10,2023-08-25 00:00:00,3,Online,9407.04,14
3106,229,34,2024-01-12 00:00:00,4,Loja Física,1445.64,18
3107,226,78,2023-11-19 00:00:00,1,Loja Física,4426.28,18
3108,596,8,2023-07-27 00:00:00,1,Online,290.8,14
3109,803,55,2022-08-11 00:00:00,2,Online,387.62,17
3110,435,91,2023-05-06 00:00:00,1,Online,4869.57,7
3111,882,10,2022-08-02 00:00:00,3,Loja Física,9407.04,17
3112,758,57,2024-06-09 00:00:00,2,Loja Física,6175.04,4
3113,402,79,2024-07-17 00:00:00,4,Loja Física,13317.28,4
3114,622,86,2022-12-07 00:00:00,2,Loja Física,8065.88,3
3115,766,45,2022-11-07 00:00:00,2,Loja Física,2897.82,11
3116,88,50,2024-09-06 00:00:00,4,Online,14220.72,20
3117,584,64,2024-07-19 00:00:00,2,Online,4138.5,4
3118,893,95,2022-01-16 00:00:00,1,Online,1742.87,12
3119,542,2,2022-08-05 00:00:00,2,Online,6612.56,17
3120,684,45,2024-08-17 00:00:00,2,Online,2897.82,20
3121,309,95,2022-07-14 00:00:00,2,Loja Física,3485.74,8
3122,906,62,2024-09-12 00:00:00,3,Online,8178.24,20
3123,343,14,2024-01-30 00:00:00,3,Online,8927.97,16
3124,436,74,2022-05-01 00:00:00,1,Online,2174.34,2
3125,177,94,2024-02-04 00:00:00,4,Loja Física,1622.92,16
3126,139,15,2024-02-12 00:00:00,3,Online,8839.98,16
3127,194,14,2023-05-06 00:00:00,3,Loja Física,8927.97,7
3128,186,31,2024-07-25 00:00:00,1,Online,4041.63,4
3129,218,29,2022-09-06 00:00:00,1,Online,4907.48,17
3130,164,27,2023-12-14 00:00:00,4,Loja Física,4548.08,18
3131,161,85,2023-09-11 00:00:00,2,Online,3007.9,5
3132,943,9,2023-12-22 00:00:00,2,Online,8403.78,18
3133,525,20,2022-07-29 00:00:00,4,Loja Física,8028.92,17
3134,808,99,2023-02-11 00:00:00,4,Online,17109.92,3
3135,601,58,2024-07-26 00:00:00,4,Loja Física,14112.92,4
3136,836,79,2022-09-03 00:00:00,1,Loja Física,3329.32,17
3137,42,88,2023-07-20 00:00:00,2,Loja Física,494.26,14
3138,915,49,2022-11-26 00:00:00,4,Loja Física,3915.36,11
3139,210,57,2024-03-05 00:00:00,4,Loja Física,12350.08,16
3140,741,16,2022-10-17 00:00:00,2,Online,9908.66,11
3141,862,75,2023-01-25 00:00:00,2,Online,1028.74,3
3142,275,8,2023-04-23 00:00:00,1,Online,290.8,7
3143,954,67,2023-07-01 00:00:00,3,Loja Física,4372.08,14
3144,279,19,2023-10-27 00:00:00,3,Online,10698.75,5
3145,251,67,2023-01-03 00:00:00,1,Loja Física,1457.36,3
3146,310,36,2022-11-12 00:00:00,1,Online,3406.45,11
3147,720,89,2022-09-25 00:00:00,2,Loja Física,8994.18,17
3148,833,60,2023-01-04 00:00:00,1,Loja Física,4033.77,3
3149,140,36,2023-06-10 00:00:00,1,Online,3406.45,7
3150,792,11,2024-06-22 00:00:00,4,Online,11442.56,4
3151,546,51,2023-05-25 00:00:00,1,Online,2330.34,7
3152,821,80,2023-04-23 00:00:00,1,Loja Física,1135.04,7
3153,904,55,2022-04-11 00:00:00,4,Online,775.24,2
3154,530,54,2024-04-02 00:00:00,2,Loja Física,1863.34,9
3155,57,17,2024-01-10 00:00:00,2,Online,7615.96,18
3156,112,62,2023-04-26 00:00:00,1,Loja Física,2726.08,7
3157,5,42,2024-02-19 00:00:00,1,Loja Física,3485.33,16
3158,410,24,2024-05-09 00:00:00,3,Online,13958.34,9
3159,414,17,2022-11-24 00:00:00,4,Online,15231.92,11
3160,182,48,2024-07-25 00:00:00,3,Online,9109.74,4
3161,13,84,2022-07-28 00:00:00,1,Loja Física,3713.39,17
3162,339,86,2023-01-15 00:00:00,3,Loja Física,12098.82,3
3163,797,70,2022-11-17 00:00:00,3,Online,9014.76,11
3164,259,7,2023-02-28 00:00:00,2,Online,7670.56,19
3165,90,14,2022-02-16 00:00:00,4,Online,11903.96,12
3166,616,11,2023-07-31 00:00:00,2,Loja Física,5721.28,14
3167,891,12,2024-06-03 00:00:00,2,Loja Física,6321.22,4
3168,698,5,2022-08-15 00:00:00,3,Online,11535.99,17
3169,250,5,2024-01-30 00:00:00,4,Online,15381.32,16
3170,255,20,2022-05-30 00:00:00,1,Loja Física,2007.23,8
3171,588,54,2022-01-17 00:00:00,4,Loja Física,3726.68,12
3172,898,55,2022-09-25 00:00:00,2,Online,387.62,17
3173,971,58,2023-07-21 00:00:00,3,Online,10584.69,14
3174,108,79,2024-08-15 00:00:00,1,Online,3329.32,20
3175,668,90,2023-08-22 00:00:00,2,Loja Física,6301.78,14
3176,594,97,2023-08-17 00:00:00,3,Online,14637.54,14
3177,589,30,2024-01-08 00:00:00,2,Loja Física,6565.18,18
3178,485,24,2023-03-04 00:00:00,3,Online,13958.34,19
3179,982,87,2022-10-30 00:00:00,4,Online,19945.88,11
3180,972,73,2022-06-06 00:00:00,2,Online,511.08,8
3181,258,3,2022-07-20 00:00:00,4,Online,4947.56,8
3182,639,48,2022-12-04 00:00:00,4,Online,12146.32,11
3183,997,71,2022-08-24 00:00:00,3,Online,5517.39,17
3184,903,22,2023-01-24 00:00:00,1,Loja Física,3024.57,3
3185,282,14,2023-08-07 00:00:00,4,Loja Física,11903.96,14
3186,986,48,2024-05-03 00:00:00,2,Online,6073.16,9
3187,88,29,2022-09-09 00:00:00,2,Loja Física,9814.96,17
3188,204,50,2023-05-27 00:00:00,3,Loja Física,10665.54,7
3189,16,80,2023-07-18 00:00:00,4,Loja Física,4540.16,14
3190,151,98,2023-11-02 00:00:00,1,Loja Física,4103.17,5
3191,936,10,2024-08-24 00:00:00,1,Online,3135.68,20
3192,254,71,2023-12-03 00:00:00,2,Online,3678.26,18
3193,188,89,2022-12-12 00:00:00,3,Online,13491.27,3
3194,329,27,2022-09-21 00:00:00,4,Online,4548.08,17
3195,544,79,2024-02-21 00:00:00,2,Online,6658.64,16
3196,783,96,2024-04-21 00:00:00,3,Loja Física,1285.14,9
3197,997,28,2023-05-16 00:00:00,1,Loja Física,4978.59,7
3198,397,9,2024-09-16 00:00:00,2,Online,8403.78,20
3199,517,71,2024-01-11 00:00:00,3,Online,5517.39,18
3200,459,80,2023-10-20 00:00:00,1,Online,1135.04,5
3201,330,26,2024-01-28 00:00:00,3,Online,8056.86,16
3202,820,99,2023-05-18 00:00:00,2,Loja Física,8554.96,7
3203,845,81,2023-04-17 00:00:00,4,Loja Física,17314.72,19
3204,169,87,2022-06-22 00:00:00,3,Loja Física,14959.41,8
3205,693,8,2024-01-21 00:00:00,4,Loja Física,1163.2,16
3206,366,2,2024-03-25 00:00:00,2,Online,6612.56,16
3207,178,95,2022-12-27 00:00:00,1,Online,1742.87,3
3208,655,57,2022-06-23 00:00:00,3,Online,9262.56,8
3209,362,52,2022-05-24 00:00:00,1,Loja Física,3372.03,8
3210,760,58,2024-01-08 00:00:00,4,Online,14112.92,18
3211,639,96,2023-07-14 00:00:00,4,Online,1713.52,14
3212,775,93,2023-05-16 00:00:00,1,Online,4252.2,7
3213,40,3,2022-07-08 00:00:00,2,Loja Física,2473.78,8
3214,924,8,2024-07-27 00:00:00,4,Online,1163.2,4
3215,416,59,2024-06-29 00:00:00,2,Loja Física,8413.92,4
3216,355,2,2023-07-10 00:00:00,1,Loja Física,3306.28,14
3217,255,95,2023-10-20 00:00:00,2,Loja Física,3485.74,5
3218,143,62,2024-09-07 00:00:00,4,Online,10904.32,20
3219,752,49,2022-03-02 00:00:00,1,Online,978.84,12
3220,740,20,2023-06-21 00:00:00,2,Online,4014.46,7
3221,853,29,2022-02-04 00:00:00,2,Loja Física,9814.96,12
3222,710,17,2024-05-09 00:00:00,3,Loja Física,11423.94,9
3223,577,74,2024-05-17 00:00:00,4,Online,8697.36,9
3224,900,22,2022-03-18 00:00:00,3,Loja Física,9073.71,2
3225,11,6,2024-08-25 00:00:00,2,Loja Física,6312.68,20
3226,620,62,2024-04-17 00:00:00,4,Online,10904.32,9
3227,26,98,2023-11-16 00:00:00,1,Online,4103.17,18
3228,957,31,2022-02-19 00:00:00,1,Loja Física,4041.63,12
3229,421,62,2024-02-22 00:00:00,1,Online,2726.08,16
3230,663,12,2022-01-07 00:00:00,2,Online,6321.22,12
3231,221,12,2023-02-27 00:00:00,2,Loja Física,6321.22,19
3232,853,63,2022-05-21 00:00:00,1,Loja Física,2493.63,8
3233,496,16,2024-05-12 00:00:00,3,Loja Física,14862.99,9
3234,237,25,2023-10-08 00:00:00,3,Online,5326.02,5
3235,237,22,2022-08-25 00:00:00,4,Online,12098.28,17
3236,219,91,2022-03-11 00:00:00,4,Loja Física,19478.28,2
3237,487,88,2023-12-26 00:00:00,1,Loja Física,247.13,18
3238,936,76,2022-06-04 00:00:00,2,Online,6147.1,8
3239,461,18,2022-01-10 00:00:00,2,Loja Física,4534.48,12
3240,663,45,2022-08-12 00:00:00,4,Online,5795.64,17
3241,635,80,2023-06-02 00:00:00,1,Loja Física,1135.04,7
3242,144,68,2023-04-12 00:00:00,4,Online,18457.64,19
3243,990,12,2023-01-18 00:00:00,3,Online,9481.83,3
3244,189,49,2022-03-03 00:00:00,1,Online,978.84,12
3245,255,33,2023-09-25 00:00:00,1,Online,3006.48,5
3246,68,86,2023-10-16 00:00:00,1,Loja Física,4032.94,5
3247,616,63,2023-11-14 00:00:00,3,Loja Física,7480.89,18
3248,336,18,2024-08-14 00:00:00,1,Online,2267.24,20
3249,671,54,2023-09-24 00:00:00,4,Online,3726.68,5
3250,821,97,2024-07-23 00:00:00,3,Online,14637.54,4
3251,874,27,2023-05-10 00:00:00,2,Loja Física,2274.04,7
3252,409,83,2023-11-07 00:00:00,4,Loja Física,4254.4,5
3253,300,78,2023-05-15 00:00:00,4,Loja Física,17705.12,7
3254,908,25,2022-01-17 00:00:00,4,Loja Física,7101.36,12
3255,602,34,2022-01-07 00:00:00,3,Online,1084.23,12
3256,357,88,2023-06-29 00:00:00,4,Loja Física,988.52,14
3257,256,60,2023-07-19 00:00:00,3,Online,12101.31,14
3258,353,54,2023-02-26 00:00:00,1,Loja Física,931.67,19
3259,732,87,2022-01-13 00:00:00,2,Loja Física,9972.94,12
3260,521,5,2022-01-18 00:00:00,1,Loja Física,3845.33,12
3261,524,36,2023-06-27 00:00:00,4,Loja Física,13625.8,7
3262,837,54,2024-01-10 00:00:00,3,Loja Física,2795.01,18
3263,950,88,2022-10-09 00:00:00,3,Online,741.39,11
3264,756,36,2023-07-03 00:00:00,1,Online,3406.45,14
