ID_Venda;ID_Cliente;ID_Produto;Data;Quantidade;Canal;Valor_Total;faixa_etaria
6737;561;19;2024-01-24;1;Online;3566.25;Adulto
6738;307;40;2024-01-20;1;Online;920.05;Adulto
6739;246;98;2023-05-11;4;Online;16412.68;Adulto
6740;289;4;2024-08-19;2;Loja Física;340.94;Adulto
6741;798;33;2023-01-03;3;Online;9019.44;Idoso
6742;955;43;2022-02-11;1;Loja Física;3515.97;Adulto
6743;332;37;2022-08-13;2;Loja Física;6839.8;Adulto
6744;527;66;2024-02-19;4;Loja Física;11623.12;Idoso
6745;850;27;2023-05-15;4;Online;4548.08;Adulto
6746;255;45;2022-08-26;3;Online;4346.73;Idoso
6747;604;81;2022-03-06;4;Loja Física;17314.72;Adulto
6748;510;50;2022-09-28;3;Loja Física;10665.54;Idoso
6749;791;95;2023-01-14;4;Loja Física;6971.48;Adulto
6750;718;63;2022-08-28;4;Loja Física;9974.52;Idoso
6751;606;6;2022-02-13;1;Loja Física;3156.34;Adulto
6752;737;95;2023-11-16;2;Online;3485.74;Idoso
6753;813;67;2022-07-31;1;Loja Física;1457.36;Adulto
6754;830;67;2023-06-15;3;Loja Física;4372.08;Adulto
6755;463;97;2024-07-18;1;Online;4879.18;Idoso
6756;199;59;2024-03-21;4;Loja Física;16827.84;Adulto
6757;271;13;2023-01-05;4;Loja Física;17342.88;Adulto
6758;746;21;2023-02-02;2;Loja Física;2442.98;Adulto
6759;558;64;2023-04-26;3;Loja Física;6207.75;Adulto
6760;64;37;2024-07-28;4;Online;13679.6;Adulto
6761;230;80;2023-04-11;2;Online;2270.08;Adulto
6762;942;85;2024-06-21;2;Loja Física;3007.9;Adulto
6763;952;48;2022-02-17;4;Loja Física;12146.32;Adulto
6764;249;56;2022-02-10;4;Loja Física;15670.4;Adulto
6765;246;44;2023-10-27;3;Loja Física;9834.99;Adulto
6766;940;13;2022-11-28;2;Online;8671.44;Adulto
6767;587;4;2022-04-16;2;Online;340.94;Adulto
6768;157;95;2023-12-22;2;Online;3485.74;Idoso
6769;735;73;2024-09-18;3;Loja Física;766.62;Adulto
6770;702;33;2023-06-18;2;Online;6012.96;Adulto
6771;985;37;2023-10-11;1;Loja Física;3419.9;Adulto
6772;564;53;2024-04-29;1;Loja Física;4203.1;Adulto
6773;950;24;2022-10-08;2;Online;9305.56;Adulto
6774;88;89;2024-05-04;1;Loja Física;4497.09;Adulto
6775;313;51;2024-01-30;1;Online;2330.34;Idoso
6776;851;41;2022-09-27;3;Online;7655.28;Jovem
6777;66;29;2023-08-16;2;Loja Física;9814.96;Adulto
6778;662;59;2023-07-12;3;Online;12620.88;Idoso
6779;20;40;2023-08-07;2;Loja Física;1840.1;Adulto
6780;33;51;2022-06-28;4;Loja Física;9321.36;Adulto
6781;840;50;2023-01-21;1;Online;3555.18;Adulto
6782;793;36;2023-11-01;3;Online;10219.35;Adulto
6783;558;79;2023-01-23;3;Online;9987.96;Adulto
6784;73;60;2023-01-10;4;Online;16135.08;Adulto
6785;866;18;2023-08-25;4;Online;9068.96;Idoso
6786;825;20;2023-11-01;1;Loja Física;2007.23;Adulto
6787;343;5;2024-07-08;1;Loja Física;3845.33;Adulto
6788;133;18;2024-05-05;2;Online;4534.48;Adulto
6789;55;40;2022-03-21;2;Online;1840.1;Adulto
6790;61;1;2023-06-14;4;Online;6530.44;Adulto
6791;857;19;2022-09-15;1;Loja Física;3566.25;Adulto
6792;520;87;2023-01-21;1;Loja Física;4986.47;Idoso
6793;272;26;2024-09-23;4;Loja Física;10742.48;Idoso
6794;246;29;2024-07-18;4;Online;19629.92;Adulto
6795;176;59;2022-08-17;3;Loja Física;12620.88;Idoso
6796;628;63;2023-06-13;4;Online;9974.52;Adulto
6797;317;98;2023-02-20;3;Online;12309.51;Adulto
6798;783;83;2022-12-28;2;Online;2127.2;Adulto
6799;705;62;2024-04-16;4;Loja Física;10904.32;Adulto
6800;662;48;2024-06-07;4;Loja Física;12146.32;Idoso
6801;131;62;2022-12-20;4;Online;10904.32;Adulto
6802;102;18;2023-05-14;3;Online;6801.72;Jovem
6803;310;66;2024-03-22;4;Online;11623.12;Adulto
6804;782;27;2023-05-09;4;Loja Física;4548.08;Adulto
6805;292;6;2024-06-27;1;Loja Física;3156.34;Idoso
6806;722;70;2023-09-11;1;Online;3004.92;Adulto
6807;495;59;2022-01-07;1;Online;4206.96;Adulto
6808;361;6;2023-05-29;4;Online;12625.36;Adulto
6809;338;31;2024-06-22;1;Online;4041.63;Adulto
6810;579;94;2022-05-23;2;Loja Física;811.46;Adulto
6811;10;56;2023-03-27;1;Loja Física;3917.6;Adulto
6812;49;54;2022-06-19;4;Loja Física;3726.68;Adulto
6813;487;85;2022-08-24;1;Online;1503.95;Adulto
6814;623;41;2022-03-20;1;Loja Física;2551.76;Adulto
6815;321;18;2023-06-11;1;Loja Física;2267.24;Adulto
6816;731;87;2023-10-21;2;Loja Física;9972.94;Idoso
6817;569;23;2022-10-15;2;Online;9296.18;Adulto
6818;795;92;2022-08-05;3;Loja Física;7135.65;Adulto
6819;971;36;2022-06-03;4;Loja Física;13625.8;Adulto
6820;625;25;2022-07-11;2;Online;3550.68;Adulto
6821;133;7;2022-06-11;2;Online;7670.56;Adulto
6822;583;82;2023-01-06;2;Online;8883.72;Adulto
6823;83;20;2023-09-09;4;Online;8028.92;Idoso
6824;57;5;2024-01-05;3;Loja Física;11535.99;Adulto
6825;376;18;2024-04-16;4;Online;9068.96;Adulto
6826;349;33;2022-05-02;1;Loja Física;3006.48;Idoso
6827;271;79;2023-11-08;3;Online;9987.96;Adulto
6828;483;35;2022-08-24;1;Online;2328.35;Adulto
6829;111;65;2023-03-01;2;Loja Física;1706.18;Adulto
6830;869;63;2024-04-10;4;Online;9974.52;Adulto
6831;887;85;2022-12-05;1;Online;1503.95;Adulto
6832;76;72;2024-01-08;3;Loja Física;1064.25;Adulto
6833;158;71;2022-04-27;1;Loja Física;1839.13;Adulto
6834;532;41;2023-05-09;1;Online;2551.76;Adulto
6835;933;50;2023-11-23;2;Online;7110.36;Adulto
6836;643;30;2023-05-06;1;Online;3282.59;Adulto
6837;329;38;2023-05-06;1;Loja Física;1928.3;Adulto
6838;122;35;2022-08-04;2;Loja Física;4656.7;Adulto
6839;41;66;2023-08-28;3;Online;8717.34;Adulto
6840;167;46;2022-06-15;2;Loja Física;1730.82;Adulto
6841;922;8;2023-10-25;1;Loja Física;290.8;Adulto
6842;642;68;2024-05-03;4;Online;18457.64;Adulto
6843;23;37;2023-02-25;2;Online;6839.8;Adulto
6844;279;85;2022-01-23;2;Online;3007.9;Jovem
6845;763;13;2022-09-07;1;Online;4335.72;Adulto
6846;469;73;2022-02-14;4;Loja Física;1022.16;Adulto
6847;400;45;2022-05-11;3;Online;4346.73;Adulto
6848;9;29;2023-08-11;4;Online;19629.92;Adulto
6849;13;41;2023-08-30;2;Loja Física;5103.52;Adulto
6850;924;56;2022-06-14;4;Loja Física;15670.4;Adulto
6851;923;88;2022-05-18;3;Loja Física;741.39;Adulto
6852;819;16;2023-10-07;4;Loja Física;19817.32;Adulto
6853;832;12;2023-06-09;4;Loja Física;12642.44;Adulto
6854;52;66;2022-02-10;4;Loja Física;11623.12;Idoso
6855;209;62;2024-07-01;2;Loja Física;5452.16;Idoso
6856;550;19;2023-08-10;1;Online;3566.25;Adulto
6857;612;30;2022-05-31;1;Online;3282.59;Adulto
6858;705;16;2022-02-27;4;Loja Física;19817.32;Adulto
6859;402;88;2022-06-20;2;Online;4942.6;Adulto
6860;191;13;2022-09-22;2;Loja Física;8671.44;Adulto
6861;51;69;2024-08-02;2;Online;5915.26;Adulto
6862;393;23;2022-07-04;1;Loja Física;4648.09;Adulto
6863;653;62;2023-06-14;2;Loja Física;5452.16;Adulto
6864;680;31;2024-09-08;4;Loja Física;16166.52;Adulto
6865;823;53;2023-02-20;1;Loja Física;4203.1;Adulto
6866;621;17;2023-09-06;2;Loja Física;7615.96;Adulto
6867;719;49;2024-09-19;4;Loja Física;3915.36;Adulto
6868;939;49;2023-08-01;1;Online;978.84;Idoso
6869;300;67;2023-10-15;2;Online;2914.72;Adulto
6870;622;26;2022-01-20;3;Online;8056.86;Idoso
6871;196;13;2024-06-18;4;Online;17342.88;Idoso
6872;417;38;2024-01-07;3;Online;5784.9;Adulto
6873;664;22;2024-01-16;1;Online;3024.57;Adulto
6874;420;85;2023-11-09;2;Loja Física;3007.9;Idoso
6875;755;29;2024-04-21;4;Loja Física;19629.92;Adulto
6876;640;45;2022-10-18;4;Online;5795.64;Adulto
6877;617;46;2024-08-27;4;Loja Física;3461.64;Adulto
6878;522;39;2022-03-29;3;Online;14142.87;Adulto
6879;356;69;2022-08-10;2;Online;5915.26;Idoso
6880;148;78;2023-04-05;2;Loja Física;8852.56;Adulto
6881;365;82;2023-09-14;2;Loja Física;8883.72;Adulto
6882;364;68;2023-04-28;3;Online;13843.23;Adulto
6883;971;97;2024-06-07;1;Loja Física;4879.18;Adulto
6884;652;39;2023-05-09;3;Loja Física;14142.87;Adulto
6885;702;20;2022-06-24;1;Online;2007.23;Adulto
6886;402;77;2022-08-13;3;Online;13250.31;Adulto
6887;606;68;2024-04-30;2;Online;9228.82;Adulto
6888;492;35;2023-02-25;2;Online;4656.7;Jovem
6889;229;8;2023-09-08;2;Loja Física;581.6;Adulto
6890;575;52;2022-05-27;3;Online;10116.09;Adulto
6891;852;40;2024-03-24;4;Loja Física;3680.2;Idoso
6892;537;36;2023-08-20;3;Loja Física;10219.35;Adulto
6893;268;6;2024-04-20;1;Online;3156.34;Adulto
6894;405;86;2024-02-25;3;Loja Física;12098.82;Idoso
6895;793;70;2022-07-06;1;Online;3004.92;Adulto
6896;11;73;2023-10-01;3;Loja Física;766.62;Adulto
6897;320;16;2023-11-07;4;Loja Física;19817.32;Adulto
6898;713;46;2023-06-08;4;Loja Física;3461.64;Adulto
6899;126;59;2022-09-28;2;Online;8413.92;Adulto
6900;306;38;2022-06-21;4;Loja Física;7713.2;Idoso
6901;702;97;2024-01-12;3;Online;14637.54;Adulto
6902;511;18;2023-12-04;4;Loja Física;9068.96;Adulto
6903;89;12;2022-12-17;2;Online;6321.22;Adulto
6904;355;54;2024-08-02;3;Loja Física;2795.01;Adulto
6905;628;91;2023-04-10;1;Loja Física;4869.57;Adulto
6906;352;47;2023-09-03;3;Loja Física;9648.33;Idoso
6907;689;1;2023-08-28;2;Online;3265.22;Adulto
6908;14;15;2022-03-12;4;Loja Física;11786.64;Adulto
6909;257;91;2022-08-24;4;Online;19478.28;Adulto
6910;209;80;2023-01-23;3;Loja Física;3405.12;Idoso
6911;281;21;2023-01-30;1;Online;1221.49;Adulto
6912;443;1;2022-05-16;1;Loja Física;1632.61;Adulto
6913;840;93;2022-04-22;1;Loja Física;4252.2;Adulto
6914;837;67;2022-01-17;1;Loja Física;1457.36;Adulto
6915;389;12;2022-07-27;3;Online;9481.83;Adulto
6916;617;28;2023-06-20;4;Online;19914.36;Adulto
6917;483;39;2024-05-30;1;Loja Física;4714.29;Adulto
6918;147;37;2024-07-20;3;Online;10259.7;Adulto
6919;279;95;2023-06-01;3;Online;5228.61;Jovem
6920;521;60;2023-12-02;3;Loja Física;12101.31;Idoso
6921;630;31;2023-03-06;1;Loja Física;4041.63;Idoso
6922;606;58;2024-04-26;1;Loja Física;3528.23;Adulto
6923;434;97;2022-06-03;3;Loja Física;14637.54;Jovem
6924;144;97;2023-09-13;3;Online;14637.54;Adulto
6925;289;11;2022-04-09;3;Online;8581.92;Adulto
6926;386;29;2022-07-01;4;Loja Física;19629.92;Idoso
6927;14;89;2023-05-03;4;Online;17988.36;Adulto
6928;257;13;2024-07-12;2;Online;8671.44;Adulto
6929;346;51;2023-09-22;2;Online;4660.68;Adulto
6930;698;54;2023-09-07;1;Loja Física;931.67;Jovem
6931;345;19;2022-02-09;4;Loja Física;14265.0;Adulto
6932;400;58;2024-06-17;2;Loja Física;7056.46;Adulto
6933;207;36;2024-03-13;3;Loja Física;10219.35;Idoso
6934;858;28;2023-06-29;3;Loja Física;14935.77;Adulto
6935;943;68;2023-05-31;1;Online;4614.41;Adulto
6936;172;3;2024-02-10;1;Loja Física;1236.89;Adulto
6937;464;89;2022-05-01;2;Loja Física;8994.18;Adulto
6938;270;41;2022-04-06;3;Online;7655.28;Adulto
6939;221;35;2023-05-09;1;Loja Física;2328.35;Adulto
6940;152;93;2023-11-07;1;Online;4252.2;Adulto
6941;623;93;2022-05-14;4;Online;17008.8;Adulto
6942;183;76;2024-07-12;2;Loja Física;6147.1;Adulto
6943;399;99;2023-09-10;1;Online;4277.48;Adulto
6944;851;84;2023-07-07;2;Online;7426.78;Jovem
6945;72;81;2024-04-27;3;Online;12986.04;Adulto
6946;418;76;2022-01-02;2;Loja Física;6147.1;Adulto
6947;898;50;2024-07-07;1;Online;3555.18;Adulto
6948;283;74;2024-08-18;4;Online;8697.36;Idoso
6949;74;82;2024-03-04;2;Online;8883.72;Adulto
6950;355;30;2023-11-26;2;Online;6565.18;Adulto
6951;727;72;2023-10-27;3;Online;1064.25;Jovem
6952;497;77;2023-03-18;4;Loja Física;17667.08;Adulto
6953;328;95;2023-06-19;2;Online;3485.74;Idoso
6954;988;70;2023-03-07;4;Online;12019.68;Adulto
6955;535;54;2023-01-15;1;Loja Física;931.67;Adulto
6956;580;71;2024-06-14;4;Online;7356.52;Idoso
6957;910;85;2022-02-14;1;Online;1503.95;Adulto
6958;447;51;2023-12-16;3;Online;6991.02;Adulto
6959;373;28;2023-06-27;3;Loja Física;14935.77;Idoso
6960;362;64;2023-03-16;3;Loja Física;6207.75;Adulto
6961;93;85;2022-08-23;1;Loja Física;1503.95;Idoso
6962;321;21;2024-08-18;2;Online;2442.98;Adulto
6963;324;88;2024-04-01;1;Online;247.13;Adulto
6964;384;27;2023-05-09;4;Loja Física;4548.08;Adulto
6965;575;27;2024-03-19;4;Loja Física;4548.08;Adulto
6966;736;77;2024-02-27;1;Loja Física;4416.77;Idoso
6967;737;50;2023-01-26;3;Loja Física;10665.54;Idoso
6968;881;29;2022-12-25;3;Loja Física;14722.44;Adulto
6969;346;39;2023-08-27;4;Online;18857.16;Adulto
6970;849;57;2024-04-03;4;Online;12350.08;Adulto
6971;103;92;2024-01-30;2;Online;4757.1;Adulto
6972;215;37;2024-07-18;2;Online;6839.8;Adulto
6973;192;93;2024-02-19;2;Online;8504.4;Adulto
6974;672;64;2024-05-07;4;Online;8277.0;Adulto
6975;884;48;2023-12-15;2;Online;6073.16;Adulto
6976;719;22;2023-08-13;4;Online;12098.28;Adulto
6977;781;30;2022-04-11;4;Online;13130.36;Adulto
6978;194;28;2023-03-12;1;Loja Física;4978.59;Jovem
6979;380;23;2022-05-18;2;Online;9296.18;Adulto
6980;403;97;2022-09-18;1;Online;4879.18;Idoso
6981;664;4;2023-05-04;1;Online;170.47;Adulto
6982;749;3;2024-02-24;2;Loja Física;2473.78;Adulto
6983;600;61;2022-08-27;4;Loja Física;19234.04;Adulto
6984;11;96;2024-07-20;4;Online;1713.52;Adulto
6985;187;4;2024-05-29;4;Online;681.88;Adulto
6986;726;65;2022-03-27;2;Online;1706.18;Adulto
6987;15;12;2022-10-18;4;Online;12642.44;Adulto
6988;778;13;2023-09-05;1;Loja Física;4335.72;Adulto
6989;297;34;2024-06-16;3;Loja Física;1084.23;Idoso
6990;411;59;2023-07-11;2;Online;8413.92;Adulto
6991;956;93;2023-02-23;3;Loja Física;12756.6;Idoso
6992;585;73;2022-09-21;1;Loja Física;255.54;Adulto
6993;52;31;2022-07-13;3;Loja Física;12124.89;Idoso
6994;640;71;2022-01-06;1;Loja Física;1839.13;Adulto
6995;28;13;2023-12-28;3;Online;13007.16;Adulto
6996;577;54;2024-02-01;3;Loja Física;2795.01;Adulto
6997;17;2;2024-03-19;4;Loja Física;13225.12;Adulto
6998;351;33;2022-01-08;3;Online;9019.44;Adulto
6999;428;50;2023-08-15;1;Online;3555.18;Adulto
7000;650;7;2023-06-20;1;Online;3835.28;Idoso
7001;831;18;2022-05-01;1;Online;2267.24;Adulto
7002;229;51;2023-06-17;2;Loja Física;4660.68;Adulto
7003;766;8;2022-01-08;1;Online;290.8;Adulto
7004;989;55;2023-01-20;2;Loja Física;387.62;Adulto
7005;210;76;2023-11-02;1;Online;3073.55;Adulto
7006;431;43;2022-07-30;2;Loja Física;7031.94;Adulto
7007;294;59;2023-12-06;3;Online;12620.88;Idoso
7008;743;30;2024-04-03;3;Online;9847.77;Adulto
7009;753;59;2022-11-20;1;Loja Física;4206.96;Idoso
7010;582;9;2023-02-23;2;Online;84037.8;Adulto
7011;104;92;2023-01-06;4;Online;9514.2;Adulto
7012;204;68;2022-04-20;4;Online;18457.64;Adulto
7013;53;39;2022-06-08;4;Online;18857.16;Adulto
7014;974;81;2023-03-13;3;Online;12986.04;Idoso
7015;940;11;2023-10-30;3;Online;8581.92;Adulto
7016;375;2;2023-08-23;2;Online;6612.56;Idoso
7017;842;23;2022-09-17;1;Online;4648.09;Adulto
7018;54;63;2022-09-25;3;Online;7480.89;Adulto
7019;276;22;2024-05-25;1;Online;3024.57;Adulto
7020;335;61;2023-07-03;4;Loja Física;19234.04;Adulto
7021;31;26;2023-03-10;4;Loja Física;10742.48;Idoso
7022;135;12;2023-08-02;1;Loja Física;3160.61;Adulto
7023;58;32;2023-01-10;2;Loja Física;7207.98;Idoso
7024;105;9;2023-09-19;4;Online;16807.56;Adulto
7025;266;69;2022-10-10;2;Loja Física;5915.26;Adulto
7026;522;90;2023-11-28;4;Online;12603.56;Adulto
7027;496;71;2023-02-11;3;Online;5517.39;Idoso
7028;253;93;2024-02-13;4;Loja Física;17008.8;Adulto
7029;295;33;2022-07-28;2;Online;6012.96;Adulto
7030;668;24;2023-02-28;3;Loja Física;13958.34;Adulto
7031;158;89;2023-07-20;4;Loja Física;17988.36;Adulto
7032;549;95;2024-03-13;3;Loja Física;5228.61;Adulto
7033;631;93;2023-07-25;3;Loja Física;12756.6;Adulto
7034;67;69;2023-05-10;4;Online;11830.52;Idoso
7035;754;38;2022-07-03;1;Loja Física;1928.3;Adulto
7036;299;11;2023-01-15;1;Loja Física;2860.64;Adulto
7037;463;32;2023-07-27;2;Online;7207.98;Idoso
7038;725;64;2023-07-23;2;Loja Física;4138.5;Adulto
7039;820;72;2023-05-11;4;Online;1419.0;Adulto
7040;101;20;2022-09-17;3;Loja Física;6021.69;Idoso
7041;56;34;2022-11-11;3;Loja Física;1084.23;Adulto
7042;332;42;2023-08-15;1;Online;3485.33;Adulto
7043;836;8;2022-12-19;1;Online;290.8;Adulto
7044;751;66;2024-03-03;3;Online;8717.34;Idoso
7045;393;21;2023-12-24;3;Loja Física;3664.47;Adulto
7046;743;79;2023-02-12;2;Loja Física;6658.64;Adulto
7047;874;70;2024-01-24;3;Loja Física;9014.76;Adulto
7048;381;5;2022-05-22;3;Online;11535.99;Adulto
7049;92;67;2024-05-25;4;Online;5829.44;Adulto
7050;791;43;2024-06-03;3;Loja Física;10547.91;Adulto
7051;447;16;2023-11-07;1;Online;4954.33;Adulto
7052;109;99;2022-05-02;1;Loja Física;4277.48;Adulto
7053;317;73;2024-02-05;2;Loja Física;511.08;Adulto
7054;168;35;2022-08-24;2;Online;4656.7;Idoso
7055;812;83;2023-04-03;4;Online;4254.4;Adulto
7056;982;43;2024-03-12;2;Loja Física;7031.94;Adulto
7057;920;98;2023-12-18;3;Online;12309.51;Idoso
7058;435;39;2024-08-30;3;Loja Física;14142.87;Adulto
7059;442;10;2022-06-15;4;Online;12542.72;Adulto
7060;218;74;2022-04-13;1;Online;2174.34;Idoso
7061;222;20;2022-08-08;3;Online;6021.69;Adulto
7062;673;1;2023-06-05;3;Loja Física;4897.83;Adulto
7063;528;6;2023-02-15;4;Loja Física;12625.36;Adulto
7064;278;53;2024-03-15;1;Loja Física;4203.1;Adulto
7065;569;46;2022-12-13;2;Loja Física;1730.82;Adulto
7066;574;66;2024-03-31;3;Online;8717.34;Adulto
7067;875;38;2023-07-18;1;Online;1928.3;Adulto
7068;466;33;2023-09-21;4;Loja Física;12025.92;Adulto
7069;839;67;2023-12-15;4;Loja Física;5829.44;Adulto
7070;754;77;2023-12-02;1;Loja Física;4416.77;Adulto
7071;602;35;2023-12-25;4;Online;9313.4;Adulto
7072;584;79;2022-02-23;2;Online;6658.64;Adulto
7073;838;45;2022-06-14;1;Online;1448.91;Adulto
7074;30;22;2023-02-03;2;Loja Física;6049.14;Adulto
7075;359;68;2024-09-14;4;Loja Física;18457.64;Adulto
7076;919;17;2023-10-14;2;Online;7615.96;Adulto
7077;288;5;2022-01-06;2;Loja Física;7690.66;Adulto
7078;86;85;2024-04-03;2;Loja Física;3007.9;Adulto
7079;234;57;2022-04-04;2;Online;6175.04;Adulto
7080;747;88;2024-04-23;1;Loja Física;247.13;Adulto
7081;313;95;2022-05-29;4;Online;6971.48;Idoso
7082;365;40;2023-04-28;4;Loja Física;3680.2;Adulto
7083;777;30;2024-08-06;3;Loja Física;9847.77;Adulto
7084;799;42;2023-09-07;2;Loja Física;6970.66;Adulto
7085;839;7;2023-03-22;2;Online;7670.56;Adulto
7086;905;71;2022-04-01;3;Online;5517.39;Adulto
7087;269;91;2022-03-07;3;Loja Física;14608.71;Adulto
7088;698;88;2022-09-27;2;Loja Física;494.26;Jovem
7089;131;19;2022-08-16;4;Online;14265.0;Adulto
7090;803;41;2023-01-15;3;Loja Física;7655.28;Idoso
7091;993;34;2022-03-23;2;Loja Física;722.82;Idoso
7092;789;22;2023-09-16;4;Online;12098.28;Idoso
7093;832;52;2022-02-08;1;Loja Física;33720.3;Adulto
7094;351;91;2024-01-12;3;Loja Física;14608.71;Adulto
7095;180;6;2023-01-29;3;Loja Física;9469.02;Adulto
7096;802;74;2024-08-11;4;Loja Física;8697.36;Adulto
7097;480;95;2023-02-15;1;Online;1742.87;Adulto
7098;889;25;2023-09-21;4;Online;7101.36;Adulto
7099;163;66;2023-11-03;3;Online;8717.34;Adulto
7100;783;10;2023-06-18;1;Loja Física;3135.68;Adulto
7101;888;74;2022-10-21;2;Online;4348.68;Adulto
7102;96;26;2023-12-30;3;Loja Física;8056.86;Adulto
7103;774;5;2024-09-13;4;Loja Física;15381.32;Adulto
7104;510;86;2023-09-04;4;Loja Física;16131.76;Idoso
7105;365;68;2022-02-28;4;Online;18457.64;Adulto
7106;981;98;2024-08-26;4;Loja Física;16412.68;Adulto
7107;353;71;2024-03-03;4;Loja Física;7356.52;Adulto
7108;800;50;2024-04-19;3;Loja Física;10665.54;Adulto
7109;436;17;2022-06-29;1;Online;3807.98;Idoso
7110;83;11;2023-10-18;4;Loja Física;11442.56;Idoso
7111;225;53;2023-05-22;4;Online;16812.4;Adulto
7112;412;50;2023-03-26;2;Online;7110.36;Adulto
7113;735;8;2022-01-11;2;Loja Física;581.6;Adulto
7114;981;92;2022-07-26;1;Loja Física;2378.55;Adulto
7115;118;97;2024-05-20;3;Online;14637.54;Adulto
7116;482;62;2023-11-04;3;Online;8178.24;Adulto
7117;192;89;2024-08-11;1;Online;4497.09;Adulto
7118;591;85;2024-04-03;1;Online;1503.95;Adulto
7119;590;76;2023-06-15;1;Loja Física;3073.55;Adulto
7120;659;90;2022-10-20;4;Loja Física;12603.56;Adulto
7121;107;29;2022-07-19;3;Online;14722.44;Jovem
7122;382;99;2022-02-04;1;Online;4277.48;Adulto
7123;783;44;2024-03-13;2;Online;6556.66;Adulto
7124;390;45;2023-09-06;4;Loja Física;5795.64;Adulto
7125;244;29;2023-06-07;4;Online;19629.92;Adulto
7126;585;88;2023-06-13;4;Online;988.52;Adulto
7127;869;59;2023-12-17;4;Online;16827.84;Adulto
7128;468;15;2022-08-26;1;Online;2946.66;Idoso
7129;866;70;2023-09-22;4;Online;12019.68;Idoso
7130;934;96;2022-06-23;2;Online;856.76;Adulto
7131;538;44;2023-11-22;2;Online;6556.66;Adulto
7132;210;98;2022-02-06;1;Online;4103.17;Adulto
7133;604;36;2023-01-04;4;Loja Física;13625.8;Adulto
7134;637;84;2022-09-02;2;Loja Física;7426.78;Idoso
7135;947;57;2023-11-02;3;Loja Física;9262.56;Adulto
7136;73;64;2022-01-01;4;Online;8277.0;Adulto
7137;992;76;2024-09-26;1;Loja Física;3073.55;Adulto
7138;635;99;2022-06-11;3;Online;12832.44;Adulto
7139;309;38;2022-03-30;4;Loja Física;7713.2;Adulto
7140;696;17;2022-10-10;3;Online;11423.94;Idoso
7141;699;27;2024-03-09;4;Loja Física;4548.08;Adulto
7142;710;17;2023-02-14;4;Loja Física;15231.92;Idoso
7143;590;63;2022-12-28;2;Online;4987.26;Adulto
7144;860;11;2023-11-17;3;Loja Física;8581.92;Adulto
7145;186;64;2023-02-09;3;Loja Física;6207.75;Idoso
7146;856;39;2023-02-20;1;Loja Física;4714.29;Adulto
7147;253;2;2023-08-24;1;Loja Física;3306.28;Adulto
7148;13;66;2022-07-25;3;Online;8717.34;Adulto
7149;299;54;2023-06-15;2;Online;1863.34;Adulto
7150;76;29;2022-01-16;2;Online;9814.96;Adulto
7151;51;45;2024-01-25;4;Online;5795.64;Adulto
7152;787;88;2023-12-22;1;Online;247.13;Adulto
7153;149;88;2022-03-12;1;Loja Física;247.13;Adulto
7154;731;80;2024-07-30;1;Online;1135.04;Idoso
7155;122;31;2022-04-03;4;Online;16166.52;Adulto
7156;211;49;2023-07-17;2;Online;1957.68;Adulto
7157;280;9;2022-10-19;1;Online;4201.89;Adulto
7158;538;27;2024-01-14;4;Online;4548.08;Adulto
7159;685;56;2024-04-29;3;Online;11752.8;Adulto
7160;156;78;2023-07-27;2;Loja Física;8852.56;Adulto
7161;238;45;2024-07-25;3;Loja Física;4346.73;Adulto
7162;376;89;2023-08-20;1;Online;4497.09;Adulto
7163;82;43;2022-12-23;4;Online;14063.88;Adulto
7164;492;22;2022-12-22;2;Online;6049.14;Jovem
7165;356;99;2024-09-13;1;Loja Física;4277.48;Idoso
7166;925;33;2024-04-15;2;Online;6012.96;Adulto
7167;273;27;2022-10-11;4;Loja Física;4548.08;Adulto
7168;580;40;2022-08-20;4;Loja Física;3680.2;Idoso
